ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-30 00:33:17,43.65,42.52,45.87,54.16,30.21,39.31,43.92,48.85,17.49,17.83,17.30,14.40,23.10,18.83,16.80,17.60
2024-03-30 00:35:22,42.88,41.91,45.68,54.08,30.19,39.34,43.76,48.70,17.84,18.12,17.36,14.40,23.10,18.85,16.85,17.62
2024-03-30 00:37:27,42.01,41.21,45.52,54.06,30.05,39.06,43.46,48.47,18.20,18.41,17.40,14.43,23.13,18.97,16.91,17.70
2024-03-30 00:39:32,41.19,40.57,45.36,53.91,29.92,38.65,43.23,48.25,18.53,18.67,17.40,14.44,23.20,19.13,17.00,17.73
2024-03-30 00:41:37,40.49,40.02,45.18,53.86,29.81,38.19,43.04,48.07,18.79,18.87,17.46,14.47,23.23,19.33,17.05,17.80
2024-03-30 00:43:42,39.98,39.54,44.97,53.66,29.70,37.77,42.72,47.83,18.99,19.06,17.50,14.50,23.30,19.53,17.13,17.84
2024-03-30 00:45:47,39.58,39.18,44.85,53.57,29.61,37.41,42.62,47.68,19.15,19.19,17.55,14.52,23.35,19.66,17.16,17.90
2024-03-30 00:47:52,39.29,38.88,44.75,53.43,29.52,37.13,42.51,47.58,19.25,19.34,17.60,14.59,23.40,19.80,17.21,17.92
2024-03-30 00:49:57,38.99,38.59,44.59,53.32,29.42,36.79,42.21,47.38,19.36,19.44,17.63,14.60,23.43,19.93,17.31,17.99
2024-03-30 00:52:02,38.79,38.36,44.48,53.27,29.33,36.52,41.97,47.20,19.42,19.52,17.62,14.60,23.50,20.04,17.40,18.07
2024-03-30 00:54:07,39.06,38.52,44.40,53.15,29.23,36.36,41.85,47.04,19.18,19.32,17.70,14.60,23.50,20.06,17.40,18.10
2024-03-30 00:56:12,40.16,39.43,44.18,52.98,29.23,36.57,41.73,46.87,18.64,18.79,17.78,14.67,23.46,19.86,17.40,18.10
2024-03-30 00:58:17,40.92,40.13,44.07,52.90,29.34,37.12,41.75,46.80,18.36,18.58,17.75,14.64,23.40,19.62,17.40,18.10
2024-03-30 01:00:22,40.68,39.81,44.23,53.13,29.34,37.25,41.89,46.84,18.48,18.74,17.67,14.56,23.40,19.55,17.31,18.10
2024-03-30 01:02:27,41.27,40.32,44.42,53.41,29.38,37.46,42.08,46.96,18.16,18.43,17.60,14.47,23.30,19.43,17.25,18.08
2024-03-30 01:04:32,42.23,41.23,44.46,53.60,29.50,37.95,42.17,47.00,17.77,18.03,17.60,14.40,23.25,19.20,17.20,18.02
2024-03-30 01:06:37,42.33,41.40,44.54,53.77,29.61,38.40,42.23,47.06,17.82,18.10,17.52,14.33,23.21,19.02,17.20,18.00
2024-03-30 01:08:42,41.62,40.79,44.65,53.87,29.53,38.38,42.30,47.08,18.14,18.38,17.50,14.30,23.28,19.07,17.17,18.00
2024-03-30 01:10:47,40.93,40.23,44.72,54.01,29.41,38.11,42.26,47.04,18.45,18.62,17.43,14.23,23.31,19.17,17.20,18.00
2024-03-30 01:12:52,40.29,39.76,44.85,54.08,29.35,37.81,42.28,47.08,18.71,18.83,17.40,14.22,23.39,19.34,17.19,18.00
2024-03-30 01:14:57,39.79,39.33,44.82,53.88,29.28,37.47,42.14,47.06,18.94,19.01,17.41,14.30,23.43,19.51,17.22,18.00
2024-03-30 01:17:02,39.52,39.07,44.78,53.83,29.20,37.19,42.18,47.08,19.09,19.17,17.50,14.38,23.51,19.66,17.24,18.00
2024-03-30 01:19:07,39.28,38.85,44.66,53.83,29.17,37.01,42.19,47.11,19.23,19.29,17.60,14.47,23.57,19.78,17.30,18.07
2024-03-30 01:21:12,39.05,38.63,44.53,53.46,29.10,36.73,42.02,47.02,19.32,19.40,17.65,14.57,23.65,19.93,17.37,18.10
2024-03-30 01:23:17,38.87,38.45,44.48,53.33,29.02,36.53,41.89,46.98,19.41,19.49,17.70,14.61,23.70,20.03,17.44,18.14
2024-03-30 01:25:22,38.68,38.25,44.28,53.06,28.91,36.32,41.65,46.77,19.49,19.58,17.73,14.64,23.78,20.15,17.50,18.20
2024-03-30 01:27:27,38.59,38.08,44.33,53.19,28.76,36.07,41.64,46.72,19.43,19.55,17.70,14.59,23.80,20.20,17.50,18.20
2024-03-30 01:29:32,39.40,38.78,44.35,53.26,28.75,36.13,41.62,46.70,18.96,19.10,17.67,14.52,23.72,20.10,17.41,18.20
2024-03-30 01:31:37,40.44,39.71,44.22,53.32,28.86,36.50,41.63,46.67,18.48,18.68,17.70,14.56,23.60,19.86,17.42,18.20
2024-03-30 01:33:42,40.70,39.85,44.09,53.04,28.90,36.87,41.58,46.60,18.47,18.71,17.75,14.67,23.69,19.70,17.48,18.20
2024-03-30 01:35:47,40.64,39.66,43.95,52.97,28.78,36.91,41.52,46.49,18.41,18.69,17.80,14.71,23.68,19.63,17.50,18.21
2024-03-30 01:37:52,41.43,40.43,43.80,52.68,28.85,37.18,41.48,46.41,17.99,18.28,17.80,14.76,23.56,19.42,17.48,18.20
2024-03-30 01:39:57,42.30,41.30,43.69,52.48,29.08,37.86,41.49,46.43,17.76,18.03,17.89,14.89,23.43,19.17,17.48,18.22
2024-03-30 01:42:02,42.04,41.09,43.74,52.27,29.24,38.28,41.54,46.58,18.04,18.31,17.95,15.00,23.47,19.12,17.52,18.28
2024-03-30 01:44:07,41.27,40.52,43.75,52.17,29.23,38.19,41.44,46.48,18.38,18.57,17.91,14.97,23.50,19.23,17.59,18.30
2024-03-30 01:46:12,40.62,40.02,43.99,52.49,29.17,37.93,41.38,46.52,18.68,18.79,17.82,14.82,23.59,19.36,17.60,18.30
2024-03-30 01:48:17,39.93,39.45,43.96,52.63,29.02,37.48,41.27,46.35,18.92,18.98,17.79,14.71,23.63,19.54,17.60,18.30
2024-03-30 01:50:22,39.45,39.04,44.00,52.82,28.88,37.07,41.28,46.32,19.08,19.15,17.72,14.66,23.70,19.67,17.59,18.29
2024-03-30 01:52:27,39.00,38.62,44.11,53.02,28.75,36.68,41.28,46.37,19.25,19.31,17.66,14.52,23.75,19.84,17.51,18.20
2024-03-30 01:54:32,38.68,38.28,44.21,53.28,28.60,36.35,41.28,46.37,19.35,19.40,17.60,14.50,23.80,19.95,17.50,18.20
2024-03-30 01:56:37,38.53,38.12,44.27,53.18,28.57,36.16,41.29,46.36,19.43,19.50,17.56,14.47,23.82,20.05,17.50,18.20
2024-03-30 01:58:42,38.42,37.99,44.69,53.50,28.58,36.06,41.54,46.59,19.53,19.59,17.50,14.56,23.86,20.16,17.50,18.20
2024-03-30 02:00:47,38.51,38.04,44.70,53.09,28.62,35.96,41.58,46.57,19.43,19.55,17.50,14.59,23.90,20.20,17.43,18.20
2024-03-30 02:02:52,39.52,38.90,44.77,53.31,28.62,36.17,41.74,46.69,18.93,19.08,17.50,14.62,23.82,20.05,17.41,18.20
2024-03-30 02:04:57,40.46,39.70,44.59,53.22,28.70,36.61,41.72,46.64,18.52,18.68,17.50,14.51,23.80,19.80,17.40,18.17
2024-03-30 02:07:02,40.33,39.54,44.42,53.07,28.63,36.83,41.51,46.52,18.56,18.79,17.59,14.57,23.78,19.69,17.40,18.19
2024-03-30 02:09:07,40.37,39.47,44.18,52.88,28.58,36.78,41.38,46.42,18.42,18.68,17.60,14.52,23.73,19.59,17.40,18.15
2024-03-30 02:11:12,41.21,40.27,43.99,52.89,28.63,37.07,41.36,46.30,17.99,18.25,17.61,14.50,23.59,19.38,17.39,18.12
2024-03-30 02:13:17,42.02,41.02,43.92,52.85,28.76,37.62,41.39,46.36,17.72,17.97,17.70,14.50,23.50,19.15,17.38,18.10
2024-03-30 02:15:22,41.69,40.81,43.87,52.77,28.80,37.94,41.33,46.33,17.93,18.18,17.70,14.54,23.50,19.09,17.42,18.17
2024-03-30 02:17:27,41.02,40.24,43.76,52.70,28.77,37.83,41.27,46.30,18.25,18.47,17.78,14.68,23.58,19.13,17.50,18.20
2024-03-30 02:19:32,40.38,39.76,43.68,52.43,28.78,37.67,41.21,46.27,18.57,18.72,17.83,14.70,23.60,19.29,17.50,18.22
2024-03-30 02:21:37,39.78,39.29,43.52,52.30,28.73,37.27,41.12,46.13,18.82,18.92,17.90,14.70,23.64,19.47,17.50,18.24
2024-03-30 02:23:42,39.30,38.92,43.51,52.33,28.63,36.94,41.05,46.08,19.03,19.08,17.89,14.70,23.70,19.62,17.51,18.29
2024-03-30 02:25:47,38.94,38.59,43.53,52.47,28.61,36.62,41.09,46.08,19.16,19.23,17.87,14.67,23.70,19.78,17.50,18.28
2024-03-30 02:27:52,38.70,38.31,43.42,52.40,28.53,36.33,41.03,46.02,19.28,19.33,17.88,14.70,23.77,19.91,17.50,18.29
2024-03-30 02:29:57,38.47,38.07,43.53,52.44,28.46,36.08,41.02,46.07,19.36,19.44,17.80,14.63,23.80,20.02,17.54,18.30
2024-03-30 02:32:02,38.27,37.82,43.61,52.55,28.38,35.84,40.92,45.92,19.41,19.50,17.76,14.60,23.81,20.10,17.53,18.30
2024-03-30 02:34:07,38.13,37.64,43.67,52.54,28.27,35.60,40.87,45.89,19.47,19.59,17.70,14.60,23.90,20.18,17.55,18.30
2024-03-30 02:36:12,38.62,37.98,43.55,52.51,28.21,35.52,40.78,45.80,19.09,19.27,17.73,14.58,23.85,20.15,17.53,18.30
2024-03-30 02:38:17,39.73,38.92,43.42,52.40,28.30,35.85,40.83,45.76,18.54,18.78,17.80,14.60,23.77,19.93,17.50,18.30
2024-03-30 02:40:22,40.30,39.42,43.41,52.41,28.37,36.43,40.94,45.85,18.39,18.66,17.80,14.60,23.71,19.70,17.50,18.30
2024-03-30 02:42:27,40.12,39.15,43.33,52.27,28.37,36.52,40.74,45.81,18.46,18.77,17.81,14.69,23.73,19.61,17.56,18.30
2024-03-30 02:44:32,40.76,39.69,43.27,52.13,28.38,36.72,40.84,45.74,18.11,18.43,17.80,14.69,23.65,19.48,17.49,18.30
2024-03-30 02:46:37,41.69,40.59,43.22,52.26,28.55,37.23,40.97,45.81,17.71,18.02,17.83,14.63,23.54,19.23,17.40,18.22
2024-03-30 02:48:42,41.80,40.83,43.31,52.20,28.72,37.74,41.04,45.88,17.80,18.08,17.82,14.65,23.50,19.08,17.40,18.20
2024-03-30 02:50:47,41.05,40.17,43.22,52.23,28.64,37.73,41.03,45.86,18.14,18.40,17.90,14.64,23.51,19.10,17.41,18.26
2024-03-30 02:52:52,40.30,39.64,43.20,52.13,28.61,37.51,40.99,45.80,18.47,18.62,17.90,14.68,23.60,19.24,17.43,18.26
2024-03-30 02:54:57,39.68,39.17,43.13,52.13,28.54,37.16,40.93,45.80,18.76,18.85,17.90,14.70,23.60,19.40,17.47,18.29
2024-03-30 02:57:02,39.15,38.73,43.11,52.08,28.47,36.80,40.90,45.73,18.97,19.04,17.90,14.67,23.68,19.57,17.48,18.30
2024-03-30 02:59:07,38.77,38.40,43.14,52.16,28.39,36.51,40.87,45.70,19.15,19.18,17.90,14.66,23.71,19.72,17.50,18.30
2024-03-30 03:01:12,38.49,38.11,43.13,52.26,28.32,36.22,40.86,45.70,19.26,19.33,17.90,14.61,23.79,19.85,17.50,18.30
2024-03-30 03:03:17,38.26,37.85,43.08,52.25,28.26,35.97,40.78,45.67,19.35,19.42,17.90,14.60,23.80,19.97,17.53,18.30
2024-03-30 03:05:22,38.05,37.64,43.08,52.26,28.22,35.75,40.64,45.58,19.45,19.52,17.90,14.61,23.84,20.07,17.57,18.33
2024-03-30 03:07:27,37.85,37.47,43.04,52.16,28.12,35.53,40.64,45.52,19.52,19.60,17.94,14.70,23.90,20.18,17.58,18.39
2024-03-30 03:09:32,37.73,37.33,43.04,51.99,28.07,35.38,40.54,45.48,19.58,19.67,17.92,14.72,23.96,20.25,17.60,18.40
2024-03-30 03:11:37,38.40,37.78,43.21,52.13,28.08,35.34,40.72,45.59,19.18,19.35,17.90,14.72,23.94,20.22,17.57,18.40
2024-03-30 03:13:42,39.59,38.82,43.27,52.28,28.23,35.73,40.93,45.63,18.62,18.82,17.83,14.60,23.81,19.99,17.43,18.33
2024-03-30 03:15:47,39.95,39.14,43.38,52.32,28.27,36.22,40.96,45.70,18.53,18.77,17.79,14.60,23.80,19.78,17.42,18.30
2024-03-30 03:17:52,39.92,38.96,43.45,52.54,28.18,36.27,40.92,45.72,18.47,18.77,17.72,14.53,23.80,19.68,17.47,18.30
2024-03-30 03:19:57,40.67,39.68,43.41,52.70,28.22,36.53,40.87,45.69,18.06,18.32,17.70,14.41,23.72,19.49,17.41,18.25
2024-03-30 03:22:02,41.61,40.58,43.55,52.82,28.39,37.15,41.11,45.79,17.73,18.02,17.65,14.40,23.60,19.22,17.33,18.20
2024-03-30 03:24:07,41.38,40.42,43.72,52.88,28.43,37.49,41.21,45.89,17.92,18.18,17.60,14.39,23.60,19.10,17.30,18.18
2024-03-30 03:26:12,40.77,39.93,43.77,52.94,28.39,37.45,41.29,45.98,18.22,18.43,17.58,14.40,23.62,19.16,17.30,18.17
2024-03-30 03:28:17,40.11,39.43,43.86,52.95,28.40,37.28,41.30,46.00,18.50,18.66,17.50,14.37,23.66,19.27,17.30,18.11
2024-03-30 03:30:22,39.58,39.05,43.92,52.95,28.39,36.99,41.22,46.05,18.75,18.85,17.52,14.40,23.69,19.42,17.35,18.12
2024-03-30 03:32:27,39.19,38.74,44.05,53.03,28.40,36.76,41.32,46.15,18.94,19.02,17.50,14.40,23.70,19.58,17.30,18.10
2024-03-30 03:34:32,38.84,38.41,43.87,52.85,28.32,36.41,41.13,46.08,19.07,19.15,17.59,14.48,23.73,19.73,17.39,18.15
2024-03-30 03:36:37,38.56,38.11,43.71,52.67,28.23,36.12,40.99,45.99,19.20,19.27,17.67,14.58,23.80,19.87,17.47,18.20
2024-03-30 03:38:42,38.36,37.93,43.63,52.47,28.19,35.93,40.92,45.93,19.30,19.38,17.70,14.60,23.83,19.96,17.50,18.20
2024-03-30 03:40:47,38.18,37.77,43.54,52.28,28.13,35.74,40.77,45.87,19.38,19.45,17.74,14.69,23.89,20.05,17.56,18.26
2024-03-30 03:42:52,37.97,37.55,43.45,52.16,28.03,35.57,40.70,45.75,19.44,19.53,17.80,14.70,23.91,20.11,17.59,18.30
2024-03-30 03:44:57,37.81,37.33,43.32,52.06,27.93,35.37,40.53,45.61,19.50,19.60,17.80,14.70,24.00,20.19,17.62,18.30
2024-03-30 03:47:02,37.63,37.13,43.20,51.93,27.82,35.14,40.33,45.47,19.52,19.68,17.80,14.75,24.01,20.27,17.70,18.33
2024-03-30 03:49:07,37.48,36.96,43.09,51.78,27.69,34.92,40.23,45.36,19.60,19.70,17.83,14.80,24.07,20.30,17.70,18.39
2024-03-30 03:51:12,37.36,36.82,42.93,51.58,27.55,34.73,40.14,45.23,19.53,19.67,17.90,14.80,24.10,20.33,17.70,18.40
2024-03-30 03:53:17,38.25,37.51,42.84,51.44,27.54,34.86,40.12,45.13,19.01,19.24,17.90,14.86,24.03,20.20,17.67,18.40
2024-03-30 03:55:22,39.38,38.51,42.62,51.25,27.68,35.37,40.15,45.10,18.55,18.78,17.97,14.84,23.94,19.94,17.60,18.40
2024-03-30 03:57:27,39.45,38.54,42.73,51.27,27.78,35.78,40.29,45.18,18.57,18.85,17.89,14.80,23.90,19.78,17.56,18.33
2024-03-30 03:59:32,39.61,38.64,42.98,51.60,27.78,35.94,40.42,45.33,18.43,18.75,17.82,14.76,23.90,19.68,17.51,18.30
2024-03-30 04:01:37,40.35,39.36,42.95,51.55,27.83,36.19,40.46,45.23,18.03,18.31,17.80,14.70,23.80,19.49,17.42,18.30
2024-03-30 04:03:42,41.32,40.23,42.83,51.61,28.03,36.79,40.55,45.29,17.73,18.02,17.81,14.69,23.68,19.21,17.40,18.29
2024-03-30 04:05:47,40.91,39.97,42.82,51.62,28.04,37.13,40.49,45.30,17.95,18.22,17.81,14.69,23.70,19.10,17.46,18.30
2024-03-30 04:07:52,40.24,39.43,42.78,51.59,28.02,37.02,40.48,45.27,18.26,18.48,17.86,14.69,23.70,19.19,17.47,18.30
2024-03-30 04:09:57,39.62,38.97,42.75,51.50,27.96,36.79,40.46,45.28,18.55,18.70,17.88,14.70,23.75,19.33,17.45,18.30
2024-03-30 04:12:02,39.09,38.54,42.75,51.35,27.95,36.52,40.33,45.24,18.78,18.88,17.90,14.80,23.78,19.47,17.52,18.30
2024-03-30 04:14:07,38.67,38.16,42.58,51.17,27.86,36.15,40.16,45.13,18.96,19.05,17.90,14.80,23.80,19.63,17.60,18.31
2024-03-30 04:16:12,38.27,37.80,42.56,51.05,27.72,35.85,40.02,45.01,19.07,19.17,17.90,14.83,23.83,19.75,17.60,18.33
2024-03-30 04:18:17,38.01,37.58,42.54,51.00,27.66,35.58,39.90,44.97,19.18,19.25,17.90,14.80,23.90,19.85,17.61,18.34
2024-03-30 04:20:22,37.83,37.33,42.43,50.94,27.61,35.37,39.82,44.90,19.28,19.36,17.90,14.80,23.93,19.94,17.68,18.40
2024-03-30 04:22:27,37.64,37.20,42.38,50.90,27.56,35.15,39.76,44.81,19.35,19.42,17.94,14.83,23.98,20.06,17.70,18.40
2024-03-30 04:24:32,37.47,36.96,42.33,50.82,27.46,34.92,39.65,44.72,19.40,19.50,17.91,14.87,24.00,20.13,17.70,18.41
2024-03-30 04:26:37,37.35,36.86,42.27,50.58,27.47,34.78,39.55,44.64,19.44,19.57,17.99,14.90,24.00,20.20,17.73,18.46
2024-03-30 04:28:42,37.24,36.75,42.32,50.73,27.39,34.69,39.55,44.63,19.50,19.61,17.95,14.91,24.08,20.27,17.77,18.49
2024-03-30 04:30:47,37.21,36.63,42.51,50.88,27.34,34.56,39.63,44.69,19.52,19.68,17.87,14.84,24.10,20.30,17.70,18.43
2024-03-30 04:32:52,37.12,36.53,42.64,51.04,27.33,34.47,39.64,44.72,19.59,19.70,17.80,14.80,24.10,20.40,17.73,18.40
2024-03-30 04:34:57,37.02,36.46,42.68,51.12,27.27,34.38,39.52,44.70,19.60,19.75,17.78,14.75,24.13,20.40,17.79,18.40
2024-03-30 04:37:02,36.91,36.35,42.88,51.35,27.23,34.30,39.61,44.78,19.69,19.80,17.70,14.70,24.20,20.44,17.70,18.40
2024-03-30 04:39:07,36.77,36.25,42.89,51.37,27.13,34.17,39.62,44.75,19.70,19.80,17.70,14.64,24.20,20.50,17.70,18.40
2024-03-30 04:41:12,36.76,36.16,42.98,51.47,27.03,34.05,39.67,44.78,19.65,19.78,17.62,14.61,24.29,20.50,17.68,18.40
2024-03-30 04:43:17,37.59,36.86,43.02,51.50,27.05,34.15,39.84,44.80,19.12,19.35,17.60,14.60,24.18,20.38,17.54,18.33
2024-03-30 04:45:22,38.72,37.83,43.04,51.53,27.13,34.62,39.89,44.83,18.59,18.85,17.60,14.57,24.05,20.07,17.51,18.30
2024-03-30 04:47:27,38.90,37.96,43.04,51.56,27.17,35.00,39.89,44.84,18.55,18.84,17.51,14.50,24.01,19.87,17.48,18.27
2024-03-30 04:49:32,38.85,37.85,42.94,51.38,27.12,35.05,39.94,44.80,18.45,18.78,17.52,14.55,23.97,19.76,17.41,18.22
2024-03-30 04:51:37,39.62,38.64,42.77,51.27,27.16,35.36,39.92,44.76,18.01,18.32,17.60,14.57,23.88,19.55,17.40,18.20
2024-03-30 04:53:42,40.47,39.40,42.66,51.23,27.31,35.96,39.94,44.81,17.73,18.03,17.60,14.53,23.79,19.28,17.36,18.20
2024-03-30 04:55:47,40.03,39.13,42.59,51.20,27.33,36.24,39.90,44.79,17.96,18.23,17.60,14.50,23.80,19.20,17.38,18.17
2024-03-30 04:57:52,39.42,38.62,42.58,51.21,27.28,36.16,39.78,44.78,18.24,18.47,17.60,14.50,23.80,19.21,17.42,18.19
2024-03-30 04:59:57,38.87,38.21,42.49,51.09,27.27,36.02,39.68,44.70,18.51,18.68,17.67,14.54,23.80,19.31,17.47,18.20
2024-03-30 05:02:02,38.42,37.91,42.48,50.91,27.32,35.88,39.75,44.76,18.77,18.85,17.69,14.64,23.82,19.45,17.50,18.20
2024-03-30 05:04:07,38.20,37.72,42.59,50.89,27.38,35.73,39.78,44.86,18.94,19.01,17.70,14.75,23.89,19.58,17.53,18.24
2024-03-30 05:06:12,37.95,37.55,42.61,50.96,27.40,35.52,39.82,44.87,19.06,19.12,17.72,14.70,23.90,19.70,17.51,18.30
2024-03-30 05:08:17,37.73,37.33,42.60,50.95,27.37,35.28,39.87,44.83,19.14,19.20,17.72,14.72,23.90,19.81,17.50,18.30
2024-03-30 05:10:22,37.53,37.10,42.55,50.91,27.30,35.09,39.88,44.82,19.20,19.29,17.78,14.70,23.92,19.90,17.50,18.28
2024-03-30 05:12:27,37.37,36.91,42.42,50.85,27.20,34.89,39.87,44.78,19.29,19.36,17.80,14.72,24.00,19.99,17.50,18.27
2024-03-30 05:14:32,37.18,36.73,42.41,50.68,27.12,34.72,39.76,44.71,19.30,19.40,17.79,14.78,24.00,20.01,17.50,18.28
2024-03-30 05:16:37,37.13,36.62,42.35,50.65,27.08,34.61,39.62,44.66,19.33,19.44,17.80,14.76,24.02,20.09,17.53,18.29
2024-03-30 05:18:42,36.97,36.46,42.20,50.65,26.97,34.44,39.54,44.55,19.40,19.50,17.80,14.72,24.08,20.10,17.57,18.30
2024-03-30 05:20:47,36.87,36.35,42.10,50.70,26.90,34.28,39.45,44.49,19.40,19.50,17.80,14.70,24.10,20.15,17.53,18.30
2024-03-30 05:22:52,36.73,36.23,42.08,50.60,26.84,34.17,39.48,44.44,19.40,19.50,17.80,14.70,24.10,20.20,17.50,18.30
2024-03-30 05:24:57,36.72,36.17,42.05,50.48,26.79,34.11,39.53,44.41,19.40,19.57,17.80,14.70,24.10,20.20,17.49,18.30
2024-03-30 05:27:02,36.71,36.13,42.06,50.45,26.81,34.08,39.48,44.43,19.43,19.60,17.80,14.73,24.10,20.22,17.51,18.30
2024-03-30 05:29:07,36.68,36.07,42.07,50.30,26.80,34.03,39.52,44.41,19.48,19.60,17.82,14.82,24.10,20.30,17.50,18.30
2024-03-30 05:31:12,36.71,36.08,41.95,50.21,26.82,33.99,39.40,44.40,19.50,19.61,17.90,14.90,24.14,20.30,17.60,18.31
2024-03-30 05:33:17,36.71,36.06,41.98,50.22,26.80,34.03,39.38,44.40,19.50,19.70,17.90,14.90,24.20,20.30,17.60,18.35
2024-03-30 05:35:22,36.73,36.11,41.99,50.29,26.83,34.02,39.32,44.40,19.50,19.70,17.90,14.90,24.20,20.33,17.70,18.40
2024-03-30 05:37:27,36.68,36.08,42.08,50.25,26.85,34.08,39.26,44.41,19.57,19.71,17.90,14.90,24.20,20.38,17.70,18.40
2024-03-30 05:39:32,36.66,36.06,42.00,50.28,26.84,34.04,39.32,44.38,19.60,19.76,17.98,14.90,24.22,20.40,17.70,18.40
2024-03-30 05:41:37,36.54,35.95,41.96,50.18,26.76,33.96,39.26,44.33,19.60,19.80,18.00,14.93,24.25,20.40,17.70,18.40
2024-03-30 05:43:42,36.48,35.88,41.81,49.98,26.75,33.85,39.15,44.25,19.60,19.80,18.00,15.00,24.26,20.40,17.73,18.41
2024-03-30 05:45:47,36.44,35.81,41.74,50.06,26.67,33.77,39.00,44.13,19.60,19.80,18.00,14.90,24.30,20.43,17.75,18.47
2024-03-30 05:47:52,36.42,35.78,41.65,50.03,26.61,33.75,38.91,44.02,19.60,19.80,18.00,14.90,24.30,20.48,17.77,18.50
2024-03-30 05:49:57,36.38,35.77,41.66,49.96,26.58,33.68,38.93,44.00,19.60,19.80,18.00,14.90,24.32,20.50,17.76,18.50
2024-03-30 05:52:02,36.38,35.71,41.58,49.95,26.57,33.60,38.93,43.98,19.60,19.80,18.00,14.90,24.31,20.50,17.70,18.50
2024-03-30 05:54:07,36.30,35.69,41.57,49.95,26.53,33.53,38.87,43.94,19.61,19.80,18.00,14.90,24.33,20.50,17.80,18.50
2024-03-30 05:56:12,36.27,35.65,41.58,49.95,26.47,33.55,38.96,43.97,19.68,19.80,18.00,14.90,24.38,20.50,17.72,18.50
2024-03-30 05:58:17,36.27,35.59,41.60,49.87,26.47,33.50,38.89,43.92,19.69,19.83,18.00,14.93,24.40,20.50,17.78,18.50
2024-03-30 06:00:22,36.19,35.56,41.51,49.80,26.43,33.45,38.76,43.87,19.69,19.81,18.00,14.92,24.40,20.50,17.80,18.50
2024-03-30 06:02:27,36.18,35.50,41.41,49.82,26.36,33.39,38.73,43.79,19.61,19.80,18.00,14.90,24.40,20.50,17.80,18.50
2024-03-30 06:04:32,36.13,35.48,41.42,49.79,26.32,33.37,38.62,43.73,19.68,19.81,18.00,14.90,24.40,20.52,17.80,18.50
2024-03-30 06:06:37,36.13,35.48,41.37,49.88,26.36,33.38,38.72,43.72,19.68,19.81,18.08,14.88,24.40,20.52,17.77,18.50
2024-03-30 06:08:42,36.10,35.47,41.38,49.92,26.28,33.37,38.74,43.70,19.65,19.80,18.04,14.83,24.41,20.58,17.78,18.50
2024-03-30 06:10:47,36.08,35.42,41.42,49.87,26.25,33.32,38.69,43.68,19.68,19.82,18.00,14.83,24.49,20.56,17.76,18.50
2024-03-30 06:12:52,36.12,35.48,41.48,49.82,26.26,33.34,38.77,43.73,19.68,19.83,18.00,14.90,24.50,20.58,17.73,18.50
